https://airsoftshop.cz/cm-cm-042	"CM CM.042"	6 944,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-040-pazbeni-n	"CM CM.040 (pažbení N)"	6 190,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/cm-cm-040-pazbeni-m	"CM CM.040 (pažbení M)"	6 495,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-040k	"CM CM.040K"	5 569,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-040j	"CM CM.040J"	4 936,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-040i-a	"CM CM.040I-A"	6 358,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-040h	"CM CM.040H"	5 621,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	Do 200 mm	Kov
https://airsoftshop.cz/cm-cm-040d	"CM CM.040D"	5 180,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/cm-cm-040c	"CM CM.040C"	5 638,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-040b	"CM CM.040B"	6 576,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/cm-cm-040	"CM CM.040"	6 576,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-039u	"CM CM.039U"	5 327,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-039c	"CM CM.039C"	5 799,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-037	"CM CM.037"	3 464,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/cm-cm-035a	"CM CM.035A"	4 788,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/cm-cm-031d	"CM CM.031D"	4 350,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-031c	"CM CM.031C"	5 060,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-028u	"CM CM.028U"	3 399,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-028s	"CM CM.028S"	3 326,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	301 – 400 mm	Plast
